   Step           Lx          Atoms         Temp          PotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz      
      4480   9.081201              64   5189.0086     -672.71819      9.081201       9.081201       9.081201       491524.79      420491.02      544916.53      509166.82    
      4490   9.0812344             64   5070.9679     -671.85607      9.0812344      9.0812344      9.0812344      441011.73      324393.01      575267.05      423375.13    
      4500   9.081268              64   5554.4286     -675.2159       9.081268       9.081268       9.081268       464846.71      547831.38      388806.55      457902.19    
      4510   9.0813016             64   5860.551      -677.66296      9.0813016      9.0813016      9.0813016      634174.57      628881.92      624661.88      648979.9     
      4520   9.0813355             64   6450.7384     -675.97         9.0813355      9.0813355      9.0813355      499610.59      434659.45      622884.99      441287.34    
      4530   9.0813694             64   5669.45       -667.18135      9.0813694      9.0813694      9.0813694      510702.64      511418.46      639078.08      381611.39    
      4540   9.0814035             64   6798.4769     -675.84787      9.0814035      9.0814035      9.0814035      527537.77      459194.41      602436.56      520982.33    
      4550   9.0814377             64   6106.1068     -666.8231       9.0814377      9.0814377      9.0814377      549789.81      548923.22      677235.18      423211.04    
      4560   9.0814721             64   6392.0557     -669.05706      9.0814721      9.0814721      9.0814721      540776.24      444196.79      338556.33      839575.61    
      4570   9.0815066             64   7253.869      -668.94552      9.0815066      9.0815066      9.0815066      534337.4       632446.12      503039.05      467527.03    
      4580   9.0815412             64   8151.7795     -670.39946      9.0815412      9.0815412      9.0815412      630596.22      803001.66      610615.32      478171.67    
      4590   9.081576              64   7443.8734     -664.33478      9.081576       9.081576       9.081576       576861.02      527098.28      630139.27      573345.53    
      4600   9.0816109             64   7965.6499     -665.28242      9.0816109      9.0816109      9.0816109      663121.98      517066.31      704685.04      767614.6     
      4610   9.081646              64   8550.3206     -668.82191      9.081646       9.081646       9.081646       626594.12      549318.83      725990.39      604473.14    
      4620   9.0816812             64   8608.8309     -666.52091      9.0816812      9.0816812      9.0816812      567173.52      377970.88      703014.5       620535.18    
      4630   9.0817166             64   7756.7661     -659.79234      9.0817166      9.0817166      9.0817166      488718.09      339080.26      497649.36      629424.64    
      4640   9.0817521             64   8191.2799     -659.93078      9.0817521      9.0817521      9.0817521      621404.2       412994.35      725825.12      725393.13    
      4650   9.0817877             64   9145.1146     -665.22906      9.0817877      9.0817877      9.0817877      570258.22      395197.3       717380.29      598197.07    
      4660   9.0818236             64   7923.4587     -654.66793      9.0818236      9.0818236      9.0818236      633914.32      492798.02      690602.38      718342.56    
      4670   9.0818595             64   8227.3523     -653.32029      9.0818595      9.0818595      9.0818595      703801.76      600626.91      831606.7       679171.68    
      4680   9.0818957             64   7606.7613     -649.24291      9.0818957      9.0818957      9.0818957      784170.55      806934.72      869144.62      676432.3     
      4690   9.0819321             64   7738.0098     -650.14536      9.0819321      9.0819321      9.0819321      708160.58      580943.85      783749.59      759788.3     
      4700   9.0819686             64   8732.4468     -656.54818      9.0819686      9.0819686      9.0819686      511646.06      449898.49      569040.02      515999.68    
      4710   9.0820052             64   8140.4115     -654.08616      9.0820052      9.0820052      9.0820052      641803.52      519787.88      786864.63      618758.06    
      4720   9.0820421             64   9545.6544     -659.92139      9.0820421      9.0820421      9.0820421      503818.8       379353.72      553803.85      578298.82    
      4730   9.082079              64   9460.376      -649.65776      9.082079       9.082079       9.082079       452673.88      396854.98      537132.99      424033.68    
      4740   9.0821161             64   11186.951     -655.22961      9.0821161      9.0821161      9.0821161      507109.54      457755.31      434164.46      629408.87    
      4750   9.0821534             64   11668.575     -635.87265      9.0821534      9.0821534      9.0821534      809027.72      798871.74      1042616.7      585594.71    
      4760   9.0821908             64   12887.42      -642.53072      9.0821908      9.0821908      9.0821908      725301.38      657554.6       817525.14      700824.4     
      4770   9.0822284             64   15155.272     -648.30753      9.0822284      9.0822284      9.0822284      655871.95      625247.24      717752.95      624615.67    
      4780   9.0822661             64   16095.485     -646.97081      9.0822661      9.0822661      9.0822661      617581.61      476763.77      653817.8       722163.25    
      4790   9.082304              64   14139.774     -629.94585      9.082304       9.082304       9.082304       805108.78      816852.36      730730.29      867743.71    
      4800   9.0823421             64   17512.481     -639.63599      9.0823421      9.0823421      9.0823421      658500.16      623054.95      725726.29      626719.25    
      4810   9.0823804             64   16092.447     -629.98072      9.0823804      9.0823804      9.0823804      767764.85      763665.69      797537.07      742091.8     
      4820   9.0824188             64   17894.338     -625.69877      9.0824188      9.0824188      9.0824188      714619.6       700563.01      746826.79      696468.99    
      4830   9.0824575             64   18149.843     -619.48312      9.0824575      9.0824575      9.0824575      769968.95      670405.34      901110.02      738391.49    
      4840   9.0824964             64   17324.796     -597.83301      9.0824964      9.0824964      9.0824964      913092.2       760486.95      985499.36      993290.28    
      4850   9.0825355             64   20812.777     -606.59922      9.0825355      9.0825355      9.0825355      915937.96      911768.89      859880.09      976164.89    
      4860   9.0825748             64   19564.671     -595.22355      9.0825748      9.0825748      9.0825748      864349.27      820575.08      1135550.4      636922.37    
      4870   9.0826143             64   21964.035     -614.76758      9.0826143      9.0826143      9.0826143      773717.56      698448.25      980837.44      641866.98    
      4880   9.0826541             64   24385.779     -602.05408      9.0826541      9.0826541      9.0826541      1102068.9      1312126.2      1246018.4      748062.15    
      4890   9.0826941             64   27716.294     -631.9855       9.0826941      9.0826941      9.0826941      920441.51      1052640.4      1042762.6      665921.54    
      4900   9.0827343             64   25138.017     -596.35741      9.0827343      9.0827343      9.0827343      1097890.9      865334.15      1292351.8      1135986.8    
      4910   9.0827748             64   25849.939     -597.58068      9.0827748      9.0827748      9.0827748      1089196.3      1100800.4      1136726.6      1030061.8    
      4920   9.0828156             64   24183.694     -578.48374      9.0828156      9.0828156      9.0828156      1098368.5      822458.36      1302842.3      1169804.8    
      4930   9.0828566             64   25490.36      -581.47267      9.0828566      9.0828566      9.0828566      1067972.6      1008013        1134575.7      1061329.2    
      4940   9.0828979             64   26911.623     -579.86894      9.0828979      9.0828979      9.0828979      920019.11      923051.13      771777.17      1065229      
      4950   9.0829395             64   29125.514     -582.24128      9.0829395      9.0829395      9.0829395      1118556.1      1310949.5      891654.81      1153064      
      4960   9.0829813             64   30089.118     -570.12877      9.0829813      9.0829813      9.0829813      1019548.7      927053.55      1244610.4      886982.16    
      4970   9.0830235             64   31917.268     -558.60706      9.0830235      9.0830235      9.0830235      1174561.6      1102405        1152271.7      1269008      
      4980   9.0830659             64   34911.403     -553.11135      9.0830659      9.0830659      9.0830659      1398260        1409039.1      1279087.5      1506653.6    
      4990   9.0831086             64   33977.885     -544.32568      9.0831086      9.0831086      9.0831086      1092759.5      1097139.2      1274785.2      906354.06    
      5000   9.0831517             64   35636.515     -561.88906      9.0831517      9.0831517      9.0831517      1056243        1089754.2      1372116.9      706857.76    
      5003   9.0831647             64   38540.32      -583.9785       9.0831647      9.0831647      9.0831647      1041682.4      1135206.5      997963.11      991877.73    
