   Step           Lx          Atoms         Temp          PotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz      
     15600   8.4862229             64   295.80882     -420.82768      8.4862229      8.4862229      8.4862229      18409.786      20909.201      16994.563      17325.594    
     15700   8.4862644             64   276.43311     -420.40206      8.4862644      8.4862644      8.4862644      21831.127      21799.468      21878.273      21815.638    
     15800   8.4863062             64   300.60149     -420.64566      8.4863062      8.4863062      8.4863062      19986.609      19865.165      22665.149      17429.513    
     15900   8.4863485             64   304.35623     -420.79194      8.4863485      8.4863485      8.4863485      19114.679      16922.816      18941.592      21479.629    
     16000   8.4863911             64   305.58969     -420.94029      8.4863911      8.4863911      8.4863911      17961.006      19958.005      18089.68       15835.334    
     16100   8.486434              64   304.69152     -421.0923       8.486434       8.486434       8.486434       16171.39       19143.988      14702.228      14667.954    
     16200   8.4864773             64   267.58244     -420.986        8.4864773      8.4864773      8.4864773      16788.882      16147.998      15672.392      18546.256    
     16300   8.4865209             64   261.48462     -421.05963      8.4865209      8.4865209      8.4865209      16694.648      15610.837      13720.441      20752.665    
     16400   8.4865648             64   254.22478     -420.66471      8.4865648      8.4865648      8.4865648      19063.697      17357.853      17527.512      22305.725    
     16500   8.4866091             64   388.37731     -421.27919      8.4866091      8.4866091      8.4866091      16788.711      17802.268      15548.58       17015.285    
     16600   8.4866537             64   307.24877     -420.59161      8.4866537      8.4866537      8.4866537      20644.502      15862.576      25206.31       20864.622    
     16700   8.4866987             64   300.55125     -420.90361      8.4866987      8.4866987      8.4866987      18785.271      20570.323      18173.228      17612.262    
     16800   8.4867441             64   305.81228     -421.47407      8.4867441      8.4867441      8.4867441      13953.856      11759.264      13881.928      16220.376    
     16900   8.4867897             64   231.24484     -420.86977      8.4867897      8.4867897      8.4867897      16568.304      19273.378      15550.855      14880.679    
     17000   8.4868357             64   285.11129     -421.07356      8.4868357      8.4868357      8.4868357      16311.321      18221.205      13121.923      17590.836    
     17100   8.486882              64   250.68992     -420.44041      8.486882       8.486882       8.486882       19167.586      15124.162      17520.345      24858.251    
     17200   8.4869286             64   336.09384     -420.86813      8.4869286      8.4869286      8.4869286      17639.25       22555.533      15071.222      15290.994    
     17300   8.4869756             64   290.12981     -420.50069      8.4869756      8.4869756      8.4869756      20043.7        23188.64       16137.854      20804.605    
     17400   8.4870229             64   301.86142     -421.22582      8.4870229      8.4870229      8.4870229      14932.982      13495.174      14026.93       17276.843    
