   Step           Lx          Atoms         Temp          PotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz      
    472100   9.2349889             64   311.31931     -470.20556      9.2349889      9.2349889      9.2349889     -26978.595     -45477.728     -13530.505     -21927.553    
    472200   9.2348851             64   279.30795     -470.34902      9.2348851      9.2348851      9.2348851     -32094.957     -20572.745     -33832.772     -41879.355    
    472300   9.2347803             64   259.83134     -470.12861      9.2347803      9.2347803      9.2347803     -26156.998     -28038.955     -25958.014     -24474.024    
    472400   9.2346749             64   276.7413      -469.98255      9.2346749      9.2346749      9.2346749     -32204.56      -30081.35      -50149.697     -16382.631    
    472500   9.2345685             64   288.95356     -469.9707       9.2345685      9.2345685      9.2345685     -29131.423     -43946.528     -29389.457     -14058.284    
    472600   9.2344614             64   299.35974     -470.07361      9.2344614      9.2344614      9.2344614     -27056.257     -25178.51      -18732.842     -37257.419    
    472700   9.2343535             64   310.16798     -470.22242      9.2343535      9.2343535      9.2343535     -30725.308     -31284.329     -28648.411     -32243.183    
    472800   9.2342447             64   281.56208     -470.15403      9.2342447      9.2342447      9.2342447     -28362.339     -20605.755     -30440.656     -34040.606    
    472900   9.2341352             64   286.19534     -470.66809      9.2341352      9.2341352      9.2341352     -32987.594     -38169.246     -32294.105     -28499.432    
    473000   9.2340248             64   238.57653     -470.44079      9.2340248      9.2340248      9.2340248     -30661.891     -36084.17      -35193.787     -20707.715    
    473100   9.2339136             64   264.9711      -470.15795      9.2339136      9.2339136      9.2339136     -31485.873     -35805.758     -40999.955     -17651.906    
    473200   9.2338015             64   259.56051     -469.76132      9.2338015      9.2338015      9.2338015     -22099.527     -9095.7744     -26813.603     -30389.203    
    473300   9.2336888             64   303.44696     -469.92287      9.2336888      9.2336888      9.2336888     -28462.789     -19593.702     -25850.076     -39944.589    
    473400   9.2335753             64   298.67196     -469.90729      9.2335753      9.2335753      9.2335753     -25117.962     -19589.76      -30340.145     -25423.98     
    473500   9.2334611             64   280.5797      -470.36703      9.2334611      9.2334611      9.2334611     -31456.518     -51476.511     -20230.568     -22662.476    
    473600   9.233346              64   279.85789     -470.63016      9.233346       9.233346       9.233346      -27840.109     -30315.881     -21224.868     -31979.579    
    473700   9.2332302             64   278.71316     -470.39568      9.2332302      9.2332302      9.2332302     -31733.671     -27268.008     -30518.777     -37414.229    
    473800   9.2331135             64   284.87491     -470.14864      9.2331135      9.2331135      9.2331135     -24268.008     -28699.06      -9806.4725     -34298.492    
    473900   9.2329961             64   275.66288     -469.82259      9.2329961      9.2329961      9.2329961     -22270.781     -22183.125     -28146.903     -16482.316    
    474000   9.232878              64   248.64042     -469.48253      9.232878       9.232878       9.232878      -28434.463     -32355.213     -24735.974     -28212.203    
    474100   9.2327592             64   276.45064     -469.79237      9.2327592      9.2327592      9.2327592     -28772.195     -31779.249     -32035.299     -22502.039    
    474200   9.2326395             64   279.37859     -470.30432      9.2326395      9.2326395      9.2326395     -30353.834     -31518.249     -42569.031     -16974.222    
    474300   9.2325191             64   250.66559     -470.52316      9.2325191      9.2325191      9.2325191     -31650.08      -21963.872     -31087.697     -41898.67     
    474400   9.2323978             64   298.00756     -470.63152      9.2323978      9.2323978      9.2323978     -28135.401     -20047.475     -49496.628     -14862.1      
    474500   9.2322756             64   320.81478     -470.36821      9.2322756      9.2322756      9.2322756     -29821.096     -19976.999     -46594.788     -22891.5      
    474600   9.2321527             64   301.04414     -470.07015      9.2321527      9.2321527      9.2321527     -30734.686     -40611.291     -30948.931     -20643.836    
    474700   9.2320289             64   309.16541     -470.21012      9.2320289      9.2320289      9.2320289     -25751.022     -34650.04      -19911.912     -22691.113    
    474800   9.2319045             64   313.42484     -470.23796      9.2319045      9.2319045      9.2319045     -27923.471     -29180.922     -31350.91      -23238.582    
    474900   9.2317794             64   283.03        -469.81871      9.2317794      9.2317794      9.2317794     -23991.509     -312.02621     -29018.423     -42644.077    
    475000   9.2316535             64   334.9413      -470.06356      9.2316535      9.2316535      9.2316535     -26450.538     -42086.426     -9318.8799     -27946.307    
    475100   9.231527              64   308.34821     -470.04576      9.231527       9.231527       9.231527      -22600.149     -17494.943     -21049.844     -29255.66     
    475200   9.2313997             64   266.81391     -470.12166      9.2313997      9.2313997      9.2313997     -23088.156     -23161.763     -14477.712     -31624.994    
    475300   9.2312718             64   259.12303     -470.23123      9.2312718      9.2312718      9.2312718     -26846.458     -13445.465     -31146.22      -35947.687    
    475400   9.2311431             64   323.14932     -470.24702      9.2311431      9.2311431      9.2311431     -27337.853     -34874.754     -23521.408     -23617.398    
    475500   9.2310137             64   347.21158     -469.95165      9.2310137      9.2310137      9.2310137     -28530.703     -15393.764     -43401.642     -26796.702    
    475600   9.2308836             64   324.88055     -470.01951      9.2308836      9.2308836      9.2308836     -26905.045     -21673.927     -36005.347     -23035.861    
    475700   9.2307528             64   302.25109     -470.18612      9.2307528      9.2307528      9.2307528     -27175.246     -1502.2053     -45313.632     -34709.901    
    475800   9.2306214             64   265.62731     -469.98883      9.2306214      9.2306214      9.2306214     -22286.241     -26194.905     -24325.755     -16338.061    
    475900   9.2304892             64   302.52699     -469.95379      9.2304892      9.2304892      9.2304892     -26715.826     -22336.735     -34653.779     -23156.963    
    476000   9.2303564             64   302.35591     -469.18492      9.2303564      9.2303564      9.2303564     -19452.945     -16219.681     -13291.824     -28847.33     
    476100   9.230223              64   300.08448     -469.31498      9.230223       9.230223       9.230223      -11925.773     -6932.7058     -4179.0436     -24665.568    
    476200   9.2300891             64   293.55557     -469.66629      9.2300891      9.2300891      9.2300891     -24681.811     -25229.43      -34484.682     -14331.32     
    476300   9.2299547             64   288.74167     -469.96293      9.2299547      9.2299547      9.2299547     -22311.018     -27897.418     -21748.335     -17287.3      
    476400   9.2298195             64   307.67496     -470.25987      9.2298195      9.2298195      9.2298195     -35521.318     -34189.314     -55140.655     -17233.986    
    476500   9.2296834             64   280.23549     -470.1461       9.2296834      9.2296834      9.2296834     -31665.04      -14661.437     -52186.444     -28147.239    
    476600   9.2295466             64   280.03493     -470.16773      9.2295466      9.2295466      9.2295466     -31321.188     -3696.9086     -41830.936     -48435.719    
    476700   9.2294089             64   298.244       -470.28697      9.2294089      9.2294089      9.2294089     -28672.791     -26027.468     -23613.686     -36377.22     
    476800   9.2292704             64   313.39867     -470.18003      9.2292704      9.2292704      9.2292704     -23738.487     -9979.316      -27756.224     -33479.922    
    476900   9.2291312             64   358.30064     -470.37795      9.2291312      9.2291312      9.2291312     -33226.589     -17756.359     -36943.495     -44979.912    
    477000   9.2289911             64   313.49403     -470.15764      9.2289911      9.2289911      9.2289911     -23492.679     -30586.643     -17288.508     -22602.886    
    477100   9.2288503             64   283.27379     -470.33753      9.2288503      9.2288503      9.2288503     -38850.316     -8480.0465     -37154.521     -70916.381    
    477200   9.2287086             64   278.04349     -470.57139      9.2287086      9.2287086      9.2287086     -26485.027     -24469.236     -23741.162     -31244.682    
    477300   9.2285661             64   258.40339     -470.19812      9.2285661      9.2285661      9.2285661     -27799.044     -30306.856     -25078.401     -28011.874    
    477400   9.2284228             64   325.03671     -470.04869      9.2284228      9.2284228      9.2284228     -31017.291     -17127.841     -27443.158     -48480.874    
    477500   9.2282786             64   351.06561     -470.31372      9.2282786      9.2282786      9.2282786     -26016.832     -5283.2096     -37567.081     -35200.205    
    477600   9.2281338             64   293.6082      -470.15084      9.2281338      9.2281338      9.2281338     -34230.557     -8887.2144     -46654.124     -47150.333    
    477700   9.2279882             64   280.25217     -470.39591      9.2279882      9.2279882      9.2279882     -24018.667     -28609.669     -9671.4853     -33774.848    
    477800   9.2278418             64   263.99728     -470.26424      9.2278418      9.2278418      9.2278418     -33689.62      -20191.39      -35938.631     -44938.839    
    477900   9.2276946             64   312.07178     -469.90709      9.2276946      9.2276946      9.2276946     -26168.99      -27255.719     -24332.41      -26918.842    
    478000   9.2275467             64   343.36493     -470.04342      9.2275467      9.2275467      9.2275467     -31260.178     -31153.373     -36536.099     -26091.063    
    478100   9.2273979             64   361.42825     -470.57702      9.2273979      9.2273979      9.2273979     -27433.638     -19224.788     -32857.336     -30218.789    
    478200   9.2272484             64   283.7454      -470.31401      9.2272484      9.2272484      9.2272484     -31604.348     -17820.581     -48028.243     -28964.222    
    478300   9.2270981             64   304.43937     -470.52975      9.2270981      9.2270981      9.2270981     -24685.982     -22909.357     -23034.583     -28114.005    
    478400   9.2269471             64   300.30986     -470.21694      9.2269471      9.2269471      9.2269471     -18333.165     -17082.795     -24649.965     -13266.735    
    478500   9.2267955             64   293.12716     -469.74781      9.2267955      9.2267955      9.2267955     -24344.473     -31434.337     -19782.125     -21816.958    
    478600   9.2266433             64   383.61945     -469.5494       9.2266433      9.2266433      9.2266433     -16665.999     -10421.546     -27326.369     -12250.083    
    478700   9.2264906             64   399.28402     -469.69125      9.2264906      9.2264906      9.2264906     -20344.299     -10666.097     -25795.03      -24571.77     
    478800   9.2263374             64   329.06466     -469.81714      9.2263374      9.2263374      9.2263374     -19266.234     -14503.4       -21285.072     -22010.231    
    478900   9.2261836             64   302.41414     -470.07015      9.2261836      9.2261836      9.2261836     -25262.177     -28105.578     -6438.8151     -41242.138    
    479000   9.2260292             64   297.93579     -470.4159       9.2260292      9.2260292      9.2260292     -23359.141     -26999.703     -13404.684     -29673.035    
    479100   9.225874              64   299.81983     -470.55136      9.225874       9.225874       9.225874      -25281.577     -9458.0516     -21370.667     -45016.013    
    479200   9.2257181             64   284.08451     -470.20826      9.2257181      9.2257181      9.2257181     -21763.368     -22531.566     -16346.531     -26412.008    
    479300   9.2255616             64   298.73518     -469.66657      9.2255616      9.2255616      9.2255616     -27498.318     -30346.647     -41312.991     -10835.315    
    479400   9.2254045             64   306.2045      -469.78727      9.2254045      9.2254045      9.2254045     -21354.16      -14139.061     -13663.299     -36260.119    
    479500   9.2252467             64   291.09793     -469.89897      9.2252467      9.2252467      9.2252467     -20031.721     -9066.4517     -29741.372     -21287.339    
    479600   9.2250884             64   277.50321     -469.91805      9.2250884      9.2250884      9.2250884     -22963.822     -22237.858     -28131.901     -18521.709    
    479700   9.2249295             64   315.71497     -470.3298       9.2249295      9.2249295      9.2249295     -21852.983     -23266.703     -24638.259     -17653.985    
    479800   9.2247699             64   291.50404     -470.27279      9.2247699      9.2247699      9.2247699     -28968.034     -29261.588     -33064.466     -24578.048    
    479900   9.2246097             64   266.03879     -470.56871      9.2246097      9.2246097      9.2246097     -24254.435     -31106.97      -15803.986     -25852.348    
    480000   9.2244488             64   278.83193     -470.81933      9.2244488      9.2244488      9.2244488     -31152.569     -16135.755     -29471.277     -47850.676    
    480100   9.2242872             64   279.43724     -470.34556      9.2242872      9.2242872      9.2242872     -20725.221     -14043.664     -31954.2       -16177.8      
    480200   9.2241249             64   319.57656     -470.31628      9.2241249      9.2241249      9.2241249     -23361.808     -14411.868     -44464.907     -11208.65     
    480300   9.223962              64   298.03484     -470.05877      9.223962       9.223962       9.223962      -18957.43      -19146.834     -23197.094     -14528.363    
    480400   9.2237984             64   251.60793     -469.72959      9.2237984      9.2237984      9.2237984     -22517.862     -18568.516     -22926.422     -26058.647    
    480500   9.2236343             64   264.78348     -470.02417      9.2236343      9.2236343      9.2236343     -22432.192     -31024.875     -17242.119     -19029.581    
    480600   9.2234696             64   272.71356     -470.40013      9.2234696      9.2234696      9.2234696     -22413.622     -22040.137     -15513.041     -29687.687    
    480700   9.2233042             64   233.09496     -470.1068       9.2233042      9.2233042      9.2233042     -21099.198     -23238.061     -14126.665     -25932.868    
    480800   9.2231382             64   247.27933     -469.69289      9.2231382      9.2231382      9.2231382     -17939.1        1006.7351     -24803.59      -30020.447    
    480900   9.2229716             64   302.78333     -469.80085      9.2229716      9.2229716      9.2229716     -24495.87      -18337.691     -36561.499     -18588.42     
    481000   9.2228044             64   350.56381     -470.36386      9.2228044      9.2228044      9.2228044     -24945.805     -14130.863     -33307.217     -27399.334    
    481100   9.2226365             64   281.16722     -470.15627      9.2226365      9.2226365      9.2226365     -31440.761     -12235.817     -38595.975     -43490.491    
    481200   9.2224678             64   309.53167     -470.59241      9.2224678      9.2224678      9.2224678     -25387.322     -33354.025     -18781.412     -24026.529    
    481300   9.2222985             64   287.02022     -470.35441      9.2222985      9.2222985      9.2222985     -20772.201     -11903.008     -25966.779     -24446.815    
    481400   9.2221285             64   289.58439     -470.24473      9.2221285      9.2221285      9.2221285     -23259.035     -25984.211     -33304.309     -10488.586    
    481500   9.221958              64   292.91815     -470.03863      9.221958       9.221958       9.221958      -19419.774     -16608.608     -22948.615     -18702.1      
    481600   9.221787              64   278.59054     -469.82971      9.221787       9.221787       9.221787      -21362.968     -20542.75      -23076.453     -20469.7      
    481700   9.2216153             64   305.15837     -470.00391      9.2216153      9.2216153      9.2216153     -20332.68      -20278.711     -13277.125     -27442.204    
    481800   9.2214431             64   303.03739     -470.03678      9.2214431      9.2214431      9.2214431     -22073.231     -22804.189     -29081.584     -14333.922    
    481900   9.2212703             64   256.16968     -469.95224      9.2212703      9.2212703      9.2212703     -20271.287     -5379.8261     -27839.806     -27594.23     
    482000   9.221097              64   283.52507     -470.35927      9.221097       9.221097       9.221097      -27855.389     -26287.499     -33283.985     -23994.684    
    482100   9.220923              64   316.50197     -470.44967      9.220923       9.220923       9.220923      -20367.319     -12532.716     -25457.191     -23112.051    
    482200   9.2207484             64   321.97889     -469.90637      9.2207484      9.2207484      9.2207484     -23985.962     -17916.042     -34788.3       -19253.544    
    482300   9.2205732             64   333.59733     -469.86547      9.2205732      9.2205732      9.2205732     -18149.515     -24491.468     -15991.108     -13965.968    
    482400   9.2203974             64   320.78434     -470.13272      9.2203974      9.2203974      9.2203974     -25603.972     -8960.7467     -40533.928     -27317.241    
    482500   9.2202211             64   271.68879     -469.95424      9.2202211      9.2202211      9.2202211     -16355.308     -6297.783      -27301.395     -15466.747    
    482600   9.2200443             64   310.97272     -470.24109      9.2200443      9.2200443      9.2200443     -20734.337     -4725.7257     -25851.525     -31625.76     
    482700   9.2198669             64   294.37778     -470.12976      9.2198669      9.2198669      9.2198669     -27971.815      6842.6489     -38582.743     -52175.351    
    482800   9.2196888             64   278.69966     -470.31332      9.2196888      9.2196888      9.2196888     -20909.979     -8767.7291     -29678.949     -24283.259    
    482900   9.2195101             64   268.92614     -470.6702       9.2195101      9.2195101      9.2195101     -28840.662     -16987.844     -30654.02      -38880.121    
    483000   9.2193307             64   262.93985     -470.51303      9.2193307      9.2193307      9.2193307     -24554.85      -6250.8468     -17924.952     -49488.75     
    483100   9.2191505             64   323.63603     -470.44385      9.2191505      9.2191505      9.2191505     -24771.214     -21650.116     -30300.773     -22362.754    
    483200   9.2189697             64   301.61458     -470.16635      9.2189697      9.2189697      9.2189697     -25647.511     -25768.822     -16679.429     -34494.282    
    483300   9.2187883             64   330.36844     -470.47514      9.2187883      9.2187883      9.2187883     -26082.951     -14503.995     -38746.04      -24998.82     
    483400   9.2186062             64   278.85338     -470.24594      9.2186062      9.2186062      9.2186062     -21900.936     -17814.229     -23023.602     -24864.979    
    483500   9.2184235             64   273.98071     -470.54693      9.2184235      9.2184235      9.2184235     -26031.844     -20652.123     -25262.335     -32181.074    
    483600   9.2182401             64   234.41548     -470.36117      9.2182401      9.2182401      9.2182401     -22694.587     -25160.728     -14031.453     -28891.581    
    483700   9.218056              64   325.65363     -470.51066      9.218056       9.218056       9.218056      -24818.292     -15114.898     -35333.708     -24006.269    
    483800   9.2178713             64   320.97247     -470.14122      9.2178713      9.2178713      9.2178713     -20002.132     -12017.188     -23234.901     -24754.306    
    483900   9.2176861             64   298.17609     -470.0155       9.2176861      9.2176861      9.2176861     -24547.956     -25827.204     -37321.71      -10494.954    
    484000   9.2175002             64   289.46106     -470.30664      9.2175002      9.2175002      9.2175002     -23822.454     -19880.015     -27042.318     -24545.028    
    484100   9.2173137             64   269.30138     -470.61143      9.2173137      9.2173137      9.2173137     -31427.314     -22200.216     -50052.816     -22028.911    
    484200   9.2171264             64   275.28006     -470.8794       9.2171264      9.2171264      9.2171264     -28397.32      -13692.08      -20211.405     -51288.475    
    484300   9.2169382             64   278.83103     -470.94568      9.2169382      9.2169382      9.2169382     -30831.365     -27457.102     -33598.002     -31438.993    
    484400   9.2167493             64   317.52315     -470.7111       9.2167493      9.2167493      9.2167493     -26760.153     -25829.885     -27616.037     -26834.539    
    484500   9.2165596             64   320.17942     -470.32751      9.2165596      9.2165596      9.2165596     -30206.73      -17873.805     -19681.832     -53064.552    
    484600   9.2163691             64   355.516       -470.58152      9.2163691      9.2163691      9.2163691     -28532.74      -5595.0088     -35245.57      -44757.642    
    484700   9.216178              64   316.50528     -470.57925      9.216178       9.216178       9.216178      -28538.429     -15175.28      -39063.859     -31376.148    
    484800   9.215986              64   312.1043      -471.00827      9.215986       9.215986       9.215986      -31754.712     -15285.625     -38804.139     -41174.371    
    484900   9.2157933             64   266.00395     -470.69561      9.2157933      9.2157933      9.2157933     -30807.609     -14939.869     -24388.788     -53094.169    
    485000   9.2155997             64   337.81026     -470.86405      9.2155997      9.2155997      9.2155997     -31797.109     -3298.9169     -35336.288     -56756.122    
    485100   9.2154053             64   354.60915     -470.35703      9.2154053      9.2154053      9.2154053     -23448.336     -15971.573     -17158.273     -37215.162    
    485200   9.2152102             64   369.90107     -470.53941      9.2152102      9.2152102      9.2152102     -28612.105      1256.8571     -37110.576     -49982.598    
    485300   9.2150145             64   341.14472     -470.70492      9.2150145      9.2150145      9.2150145     -26126.784     -1427.3515     -36406.755     -40546.244    
    485400   9.2148179             64   286.67271     -470.66556      9.2148179      9.2148179      9.2148179     -34309.876     -17474.086     -33737.556     -51717.984    
    485500   9.2146206             64   266.28859     -470.56684      9.2146206      9.2146206      9.2146206     -28194.704      188.00127     -41450.523     -43321.59     
    485600   9.2144224             64   291.47184     -470.46074      9.2144224      9.2144224      9.2144224     -25251.808     -17101.168     -18990.236     -39664.02     
    485700   9.2142235             64   307.25627     -470.03479      9.2142235      9.2142235      9.2142235     -29076.382     -7290.1252     -20129.497     -59809.523    
    485800   9.2140239             64   283.58424     -469.95023      9.2140239      9.2140239      9.2140239     -22051.439      13690.169     -40527.628     -39316.859    
    485900   9.2138236             64   309.64118     -470.44788      9.2138236      9.2138236      9.2138236     -25144.539     -6617.5682     -26035.084     -42780.964    
    486000   9.2136227             64   255.22921     -470.15363      9.2136227      9.2136227      9.2136227     -24437.531     -20421.808     -17061.842     -35828.944    
    486100   9.2134211             64   278.2509      -470.28014      9.2134211      9.2134211      9.2134211     -18896.398     -7346.9134     -23703.521     -25638.76     
    486200   9.213219              64   269.51713     -470.11599      9.213219       9.213219       9.213219      -20767.574     -9131.8498     -24588.237     -28582.634    
    486300   9.2130163             64   269.77098     -470.03347      9.2130163      9.2130163      9.2130163     -21395.307     -904.49108     -22008.703     -41272.727    
    486400   9.2128131             64   291.179       -470.12046      9.2128131      9.2128131      9.2128131     -15373.769     -3781.9556     -20065.396     -22273.956    
    486500   9.2126094             64   304.22536     -469.9362       9.2126094      9.2126094      9.2126094     -15884.641     -7009.7734     -24805.998     -15838.15     
    486600   9.2124052             64   339.32839     -470.07214      9.2124052      9.2124052      9.2124052     -19913.115     -2080.0199     -22283.33      -35375.994    
    486700   9.2122005             64   281.90397     -469.98636      9.2122005      9.2122005      9.2122005     -16146.098     -16146.292     -24650.372     -7641.6308    
    486800   9.2119953             64   250.19313     -470.10957      9.2119953      9.2119953      9.2119953     -21220.864     -18443.232     -10993.942     -34225.419    
    486900   9.2117896             64   285.87288     -470.31758      9.2117896      9.2117896      9.2117896     -15986.634     -14975.191     -21054.513     -11930.199    
    487000   9.2115835             64   318.72807     -470.10705      9.2115835      9.2115835      9.2115835     -18759.32       1439.9296     -23917.158     -33800.732    
    487100   9.2113768             64   333.04654     -469.54741      9.2113768      9.2113768      9.2113768     -12726.698     -15682.993      5997.0696     -28494.169    
    487200   9.2111698             64   321.08948     -469.63876      9.2111698      9.2111698      9.2111698     -14321.893     -5768.4466     -23403.305     -13793.929    
    487300   9.2109624             64   325.40931     -470.11694      9.2109624      9.2109624      9.2109624     -21140.084     -10555.868     -19611.365     -33253.02     
    487400   9.2107544             64   282.9505      -470.1606       9.2107544      9.2107544      9.2107544     -17301.999     -10365.306     -28625.526     -12915.165    
    487500   9.210546              64   253.99076     -470.0503       9.210546       9.210546       9.210546      -19330.827     -15669.847     -19727.289     -22595.344    
    487600   9.2103371             64   280.89268     -470.18555      9.2103371      9.2103371      9.2103371     -15764.927     -4426.643      -20059.579     -22808.559    
    487700   9.2101277             64   303.84918     -469.84521      9.2101277      9.2101277      9.2101277     -15461.754     -24339.896      13877.945     -35923.309    
    487800   9.2099179             64   324.92401     -469.84408      9.2099179      9.2099179      9.2099179     -28035.422     -18361.673     -38929.655     -26814.938    
    487900   9.2097073             64   308.08495     -470.26558      9.2097073      9.2097073      9.2097073     -20865.176     -22581.247     -23682.319     -16331.961    
    488000   9.2094963             64   293.14675     -470.42293      9.2094963      9.2094963      9.2094963     -21370.703     -14828.852     -22031.907     -27251.35     
    488100   9.2092848             64   300.89641     -470.52994      9.2092848      9.2092848      9.2092848     -21585.679     -21374.664     -4593.9368     -38788.435    
    488200   9.2090727             64   274.71439     -470.19329      9.2090727      9.2090727      9.2090727     -28379.286     -631.69019     -45621.396     -38884.771    
    488300   9.2088599             64   300.36744     -469.88151      9.2088599      9.2088599      9.2088599     -16317.529     -10730.536     -27397.858     -10824.194    
    488400   9.2086465             64   324.49998     -469.86446      9.2086465      9.2086465      9.2086465     -21263.058     -6890.7429     -30158.443     -26739.989    
    488500   9.2084327             64   329.43039     -470.47944      9.2084327      9.2084327      9.2084327     -13564.179     -21553.067     -11597.789     -7541.68      
    488600   9.2082185             64   266.40499     -470.32657      9.2082185      9.2082185      9.2082185     -16687.245      2687.8155     -25340.646     -27408.906    
    488700   9.2080037             64   259.82996     -470.1992       9.2080037      9.2080037      9.2080037     -22855.364     -4385.658      -25577.918     -38602.517    
    488800   9.2077884             64   295.20646     -470.2515       9.2077884      9.2077884      9.2077884     -18579.429     -9883.5485     -28956.754     -16897.985    
    488900   9.2075726             64   306.84505     -470.20047      9.2075726      9.2075726      9.2075726     -17316.01      -26904.943     -7704.8656     -17338.221    
    489000   9.2073564             64   318.87896     -470.07129      9.2073564      9.2073564      9.2073564     -13241.012     -16120.893     -11841.498     -11760.644    
    489100   9.2071397             64   325.68726     -470.19782      9.2071397      9.2071397      9.2071397     -21623.056     -6903.8903     -27615.998     -30349.278    
    489200   9.2069224             64   275.48456     -470.35758      9.2069224      9.2069224      9.2069224     -10631.437      365.45234     -26988.599     -5271.1647    
    489300   9.2067048             64   274.29793     -470.57161      9.2067048      9.2067048      9.2067048     -20459.595     -36116.281     -11115.165     -14147.338    
    489400   9.2064865             64   313.65599     -470.76496      9.2064865      9.2064865      9.2064865     -16254.093     -18855.995     -14735.297     -15170.989    
    489500   9.2062678             64   282.23833     -469.99724      9.2062678      9.2062678      9.2062678     -20768.419      76.907964     -26875.476     -35506.688    
    489600   9.2060486             64   366.58952     -470.29159      9.2060486      9.2060486      9.2060486     -15213.852     -4240.8393     -6090.3638     -35310.352    
    489700   9.205829              64   294.43552     -469.88084      9.205829       9.205829       9.205829      -13950.734     -4830.7231     -17842.119     -19179.36     
    489800   9.205609              64   301.92491     -470.20531      9.205609       9.205609       9.205609      -16436.061     -15093.302     -17440.839     -16774.042    
    489900   9.2053885             64   307.99549     -470.51608      9.2053885      9.2053885      9.2053885     -20363.7       -30878.328     -18384.893     -11827.88     
    490000   9.2051676             64   316.47553     -470.74658      9.2051676      9.2051676      9.2051676     -19111.88      -17292.758     -32622.83      -7420.0514    
    490100   9.2049463             64   254.50189     -470.59364      9.2049463      9.2049463      9.2049463     -16859.7       -7662.8672     -7450.0096     -35466.224    
    490200   9.2047245             64   247.22311     -470.73268      9.2047245      9.2047245      9.2047245     -19540.141     -3776.4591     -28515.183     -26328.782    
    490300   9.2045022             64   280.96628     -470.66862      9.2045022      9.2045022      9.2045022     -18826.493     -5744.8428     -22064.846     -28669.789    
    490400   9.2042794             64   340.91676     -470.60092      9.2042794      9.2042794      9.2042794     -14391.171      3482.863      -25114.731     -21541.647    
    490500   9.2040561             64   297.95244     -470.1708       9.2040561      9.2040561      9.2040561     -21410.386     -12914.812     -26984.007     -24332.34     
    490600   9.2038325             64   280.076       -470.10027      9.2038325      9.2038325      9.2038325     -11938.387      330.36849     -11851.799     -24293.73     
    490700   9.2036085             64   310.02234     -470.73392      9.2036085      9.2036085      9.2036085     -19460.564     -10721.123     -35784.896     -11875.674    
    490800   9.203384              64   268.5324      -470.81455      9.203384       9.203384       9.203384      -14368.605      1384.5816     -14996.81      -29493.586    
    490900   9.2031592             64   276.28647     -470.72217      9.2031592      9.2031592      9.2031592     -18039.544     -4957.0428     -24908.086     -24253.504    
    491000   9.2029338             64   320.29524     -470.42095      9.2029338      9.2029338      9.2029338     -13160.661     -53.027848     -14634.752     -24794.204    
    491100   9.2027081             64   319.84757     -470.38211      9.2027081      9.2027081      9.2027081     -17181.322     -4915.4511     -9873.2079     -36755.306    
    491200   9.2024819             64   271.90775     -470.22192      9.2024819      9.2024819      9.2024819     -15191.921     -11128.765     -17979.512     -16467.487    
    491300   9.2022552             64   299.00164     -470.67359      9.2022552      9.2022552      9.2022552     -24004.574      467.5401      -28543.88      -43937.381    
    491400   9.202028              64   298.43643     -470.94965      9.202028       9.202028       9.202028      -23068.407     -11177.275     -19487.74      -38540.206    
    491500   9.2018001             64   306.10366     -471.2366       9.2018001      9.2018001      9.2018001     -22756.832      4775.8706     -32301.612     -40744.754    
    491600   9.2015716             64   315.31709     -471.13218      9.2015716      9.2015716      9.2015716     -22930.348     -8038.589      -23709.843     -37042.613    
    491700   9.2013425             64   323.41528     -470.57341      9.2013425      9.2013425      9.2013425     -21674.219     -10899.737     -11395.495     -42727.426    
    491800   9.2011128             64   349.24191     -470.71477      9.2011128      9.2011128      9.2011128     -17612.591      15768.63      -21508.193     -47098.209    
    491900   9.2008826             64   306.90017     -470.59503      9.2008826      9.2008826      9.2008826     -21588.277     -15539.832     -12696.326     -36528.674    
    492000   9.2006519             64   264.92327     -470.77575      9.2006519      9.2006519      9.2006519     -21468.603     -9454.0341     -26082.489     -28869.286    
    492100   9.2004206             64   224.4288      -470.64223      9.2004206      9.2004206      9.2004206     -27796.529     -9236.036      -34741.347     -39412.205    
    492200   9.2001886             64   263.14079     -470.59227      9.2001886      9.2001886      9.2001886     -22839.676      16721.253     -30900.769     -54339.513    
    492300   9.1999561             64   309.579       -470.28874      9.1999561      9.1999561      9.1999561     -23732.009     -14708.689     -23458.165     -33029.175    
    492400   9.1997231             64   323.19514     -470.47773      9.1997231      9.1997231      9.1997231     -14454.329     -14164.855     -15260.553     -13937.578    
    492500   9.1994897             64   297.83591     -470.66331      9.1994897      9.1994897      9.1994897     -22899.33      -4093.5349     -27785.858     -36818.597    
    492600   9.1992556             64   257.71211     -470.66313      9.1992556      9.1992556      9.1992556     -18614.338      1238.1902     -25412.47      -31668.734    
    492700   9.1990211             64   280.84207     -470.77437      9.1990211      9.1990211      9.1990211     -19638.561     -2100.866      -11661.523     -45153.293    
    492800   9.198786              64   277.00335     -470.11364      9.198786       9.198786       9.198786      -14508.531     -9565.595      -12504.085     -21455.913    
    492900   9.1985505             64   307.13208     -470.12771      9.1985505      9.1985505      9.1985505     -21669.034     -2950.5489     -18636.493     -43420.061    
    493000   9.1983146             64   311.25928     -470.48386      9.1983146      9.1983146      9.1983146     -21389.593      8364.452      -30792.918     -41740.314    
    493100   9.198078              64   317.01053     -470.89314      9.198078       9.198078       9.198078      -16190.477      6725.5045     -21225.296     -34071.641    
    493200   9.197841              64   251.63378     -470.48387      9.197841       9.197841       9.197841      -23131.766     -12879.289     -19908.964     -36607.044    
