   Step           Lx          Atoms         Temp          PotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz      
    253600   9.2042833             64   357.18739     -470.34692      9.2042833      9.2042833      9.2042833      22120.175      19993.304      21252.514      25114.707    
    253700   9.2033236             64   309.99808     -469.93737      9.2033236      9.2033236      9.2033236      23570.171      19985.762      26131.735      24593.018    
    253800   9.2024271             64   283.36597     -469.71579      9.2024271      9.2024271      9.2024271      24444.108      22307.342      23953.774      27071.209    
    253900   9.201596              64   301.38015     -469.89502      9.201596       9.201596       9.201596       24825.006      22474.814      23797.292      28202.91     
    254000   9.2008316             64   310.5264      -469.96301      9.2008316      9.2008316      9.2008316      24192.51       20785.404      24357.367      27434.757    
    254100   9.2001348             64   309.78986     -469.97465      9.2001348      9.2001348      9.2001348      26600.354      26328.981      23356.979      30115.103    
    254200   9.1995073             64   337.71031     -470.1448       9.1995073      9.1995073      9.1995073      25974.921      23989.828      24683.593      29251.341    
    254300   9.1989502             64   302.74462     -469.93197      9.1989502      9.1989502      9.1989502      26337.998      26643.558      26261.553      26108.884    
    254400   9.1984639             64   337.83791     -470.21684      9.1984639      9.1984639      9.1984639      27410.969      29743.633      28154.415      24334.858    
    254500   9.1980495             64   326.5779      -470.11952      9.1980495      9.1980495      9.1980495      26968.524      27760.928      26179.425      26965.221    
    254600   9.1977076             64   310.71693     -469.8939       9.1977076      9.1977076      9.1977076      26897.306      28201.438      27193.813      25296.668    
    254700   9.1974389             64   319.12056     -470.05469      9.1974389      9.1974389      9.1974389      27739.451      31753.585      25701.419      25763.349    
    254800   9.1972435             64   292.72353     -469.77318      9.1972435      9.1972435      9.1972435      28608.139      27441.874      27997.506      30385.038    
    254900   9.1971221             64   354.99692     -470.26933      9.1971221      9.1971221      9.1971221      27291.642      28067.83       27338.5        26468.597    
    255000   9.1970748             64   334.13259     -470.17842      9.1970748      9.1970748      9.1970748      28446.411      27873.834      30630.15       26835.248    
    255100   9.1971018             64   313.82921     -469.95387      9.1971018      9.1971018      9.1971018      28259.503      24556.531      32149.118      28072.86     
    255200   9.1972032             64   317.2226      -470.02672      9.1972032      9.1972032      9.1972032      27900.143      27152.488      28797.586      27750.355    
    255300   9.1973791             64   368.47299     -470.4714       9.1973791      9.1973791      9.1973791      28044.752      25711.258      29189.344      29233.655    
    255400   9.1976291             64   365.83216     -470.43363      9.1976291      9.1976291      9.1976291      26307.16       24723.339      26842.735      27355.406    
    255500   9.1979524             64   318.74754     -469.96841      9.1979524      9.1979524      9.1979524      27116.282      23941.823      26491.977      30915.045    
    255600   9.1983488             64   309.06948     -469.88306      9.1983488      9.1983488      9.1983488      26954.926      23445.148      27835.824      29583.805    
    255700   9.1988181             64   366.66396     -470.431        9.1988181      9.1988181      9.1988181      26364.817      23061.692      27657.367      28375.391    
    255800   9.1993592             64   365.04363     -470.45241      9.1993592      9.1993592      9.1993592      26194.649      24558.472      28517.051      25508.424    
    255900   9.1999709             64   336.93992     -470.22824      9.1999709      9.1999709      9.1999709      25481.69       21803.843      27369.473      27271.754    
    256000   9.2006521             64   313.57404     -470.14392      9.2006521      9.2006521      9.2006521      25223.901      22209.002      28243.855      25218.845    
    256100   9.2014007             64   318.77089     -470.27743      9.2014007      9.2014007      9.2014007      25141.76       22649.502      23211.162      29564.616    
    256200   9.2022152             64   311.06954     -470.0746       9.2022152      9.2022152      9.2022152      23692.244      20433.347      23842.126      26801.258    
    256300   9.2030944             64   317.08579     -470.11935      9.2030944      9.2030944      9.2030944      22877.05       18746.845      24576.582      25307.722    
    256400   9.2040368             64   311.69756     -470.06674      9.2040368      9.2040368      9.2040368      23753.343      20735.911      24525.29       25998.829    
    256500   9.2050409             64   285.34079     -469.91619      9.2050409      9.2050409      9.2050409      22320.281      21854.503      23776.964      21329.376    
    256600   9.2061047             64   269.49116     -469.89862      9.2061047      9.2061047      9.2061047      22241.789      20290.031      22947.711      23487.625    
    256700   9.2072257             64   314.81464     -470.19749      9.2072257      9.2072257      9.2072257      21364.483      23586.94       20965.981      19540.529    
    256800   9.2084018             64   337.75767     -470.31647      9.2084018      9.2084018      9.2084018      19665.726      20337.323      19139.162      19520.693    
    256900   9.2096311             64   279.88569     -469.97037      9.2096311      9.2096311      9.2096311      18868.393      19191.112      20012.616      17401.45     
    257000   9.2109109             64   277.00299     -469.99495      9.2109109      9.2109109      9.2109109      19497.427      20759.434      19226.369      18506.479    
    257100   9.212239              64   274.60531     -469.98397      9.212239       9.212239       9.212239       17274.111      19447.018      17127.211      15248.104    
    257200   9.2136125             64   292.26477     -470.11006      9.2136125      9.2136125      9.2136125      16620.273      15774.697      20062.227      14023.895    
    257300   9.2150285             64   329.83046     -470.45796      9.2150285      9.2150285      9.2150285      14323.13       13254.134      17992.51       11722.745    
    257400   9.2164845             64   285.55612     -470.01106      9.2164845      9.2164845      9.2164845      14320.934      15278.378      14357.657      13326.766    
    257500   9.2179784             64   309.86585     -470.15045      9.2179784      9.2179784      9.2179784      13277.278      14030.04       13982.576      11819.219    
    257600   9.2195077             64   327.35051     -470.29138      9.2195077      9.2195077      9.2195077      11151.557      10610.644      11759.57       11084.458    
    257700   9.2210696             64   304.40896     -470.13035      9.2210696      9.2210696      9.2210696      10689.303      8899.5502      11401.769      11766.588    
    257800   9.2226615             64   325.02438     -470.26428      9.2226615      9.2226615      9.2226615      9528.6967      6798.8868      11146.488      10640.715    
    257900   9.2242805             64   351.08426     -470.45845      9.2242805      9.2242805      9.2242805      8715.2966      8300.1007      5913.2662      11932.523    
    258000   9.2259243             64   297.87233     -470.05439      9.2259243      9.2259243      9.2259243      8097.401       8467.2818      5102.8553      10722.066    
    258100   9.2275899             64   291.8566      -470.00249      9.2275899      9.2275899      9.2275899      7008.0241      4199.3243      5035.5008      11789.247    
    258200   9.2292739             64   299.78904     -470.06468      9.2292739      9.2292739      9.2292739      5862.7665      5928.9847      5778.4527      5880.8622    
    258300   9.2309734             64   307.17026     -470.11348      9.2309734      9.2309734      9.2309734      3356.4109      4350.2532      1199.8668      4519.1126    
    258400   9.232685              64   297.98046     -470.03724      9.232685       9.232685       9.232685       3389.6497      4109.6614      113.89287      5945.3949    
    258500   9.2344056             64   316.50654     -470.17133      9.2344056      9.2344056      9.2344056      2230.6312      4240.043       2837.564      -385.7134     
    258600   9.2361321             64   302.93101     -470.08086      9.2361321      9.2361321      9.2361321      179.27369     -354.81685     -1383.862       2276.4999    
    258700   9.2378609             64   295.5351      -470.04703      9.2378609      9.2378609      9.2378609     -651.02488     -1555.4663     -1786.17        1388.5617    
    258800   9.2395888             64   298.28853     -470.17609      9.2395888      9.2395888      9.2395888     -2048.481      -4026.78        656.08646     -2774.7496    
    258900   9.2413121             64   280.42486     -470.07337      9.2413121      9.2413121      9.2413121     -2940.8064     -5534.107      -2307.4928     -980.81927    
    259000   9.2430273             64   325.48431     -470.4675       9.2430273      9.2430273      9.2430273     -4476.7801     -6580.0675     -4915.5316     -1934.7413    
    259100   9.244731              64   271.48672     -470.04682      9.244731       9.244731       9.244731      -5208.053      -7995.1403     -7072.5572     -556.46151    
    259200   9.2464197             64   312.27939     -470.32733      9.2464197      9.2464197      9.2464197     -6759.9664     -10311.066     -5955.8045     -4013.0282    
    259300   9.2480905             64   287.5903      -470.10899      9.2480905      9.2480905      9.2480905     -6921.3455     -7160.758      -8166.1671     -5437.1113    
    259400   9.2497401             64   293.85064     -470.18938      9.2497401      9.2497401      9.2497401     -8837.5613     -11112.271     -8067.7444     -7332.6685    
    259500   9.2513656             64   300.5002      -470.25359      9.2513656      9.2513656      9.2513656     -10435.702     -14275.781     -11888.132     -5143.1927    
    259600   9.2529636             64   274.47312     -469.98563      9.2529636      9.2529636      9.2529636     -10675.639     -12822.892     -11452.83      -7751.1963    
    259700   9.2545313             64   298.53539     -470.14488      9.2545313      9.2545313      9.2545313     -11939.911     -13443.765     -12693.346     -9682.6229    
    259800   9.2560665             64   316.74008     -470.3113       9.2560665      9.2560665      9.2560665     -13383.36      -16812.107     -14616.596     -8721.3756    
    259900   9.2575659             64   298.95246     -470.2022       9.2575659      9.2575659      9.2575659     -13081.522     -18686.572     -16918.641     -3639.352     
    260000   9.259027              64   309.68121     -470.3158       9.259027       9.259027       9.259027      -15733.601     -17254.099     -17277.964     -12668.741    
    260100   9.2604467             64   321.2093      -470.42337      9.2604467      9.2604467      9.2604467     -16684.262     -17823.468     -20109.395     -12119.923    
    260200   9.2618225             64   320.32009     -470.35478      9.2618225      9.2618225      9.2618225     -16779.394     -15627.809     -18694.482     -16015.892    
    260300   9.2631522             64   317.6044      -470.26217      9.2631522      9.2631522      9.2631522     -18233.684     -18245.151     -19183.008     -17272.892    
    260400   9.2644338             64   312.60505     -470.12969      9.2644338      9.2644338      9.2644338     -18693.647     -19849.658     -18665.699     -17565.584    
    260500   9.2656654             64   290.96897     -469.98875      9.2656654      9.2656654      9.2656654     -18658.21      -18185.651     -20471.978     -17316.999    
    260600   9.266845              64   340.44322     -470.36061      9.266845       9.266845       9.266845      -20320.606     -22890.793     -19083.324     -18987.703    
    260700   9.2679702             64   315.68888     -470.20427      9.2679702      9.2679702      9.2679702     -20728.424     -22872.748     -21521.447     -17791.076    
    260800   9.2690389             64   316.49328     -470.25612      9.2690389      9.2690389      9.2690389     -20960.862     -21873.451     -20351.301     -20657.834    
    260900   9.2700492             64   322.44135     -470.27248      9.2700492      9.2700492      9.2700492     -23076.616     -23935.943     -21398.379     -23895.527    
    261000   9.2709988             64   297.47474     -470.12232      9.2709988      9.2709988      9.2709988     -23152.313     -26931.262     -23027.326     -19498.35     
    261100   9.2718859             64   319.07908     -470.37915      9.2718859      9.2718859      9.2718859     -23833.541     -26275.003     -23555.06      -21670.56     
    261200   9.2727083             64   285.24715     -470.13799      9.2727083      9.2727083      9.2727083     -24104.846     -26394.572     -20568.666     -25351.299    
    261300   9.2734641             64   283.18143     -470.13416      9.2734641      9.2734641      9.2734641     -24456.962     -26746.709     -22948.064     -23676.112    
    261400   9.2741518             64   311.91385     -470.34918      9.2741518      9.2741518      9.2741518     -25113.467     -26308.548     -24034.115     -24997.737    
    261500   9.2747704             64   276.32966     -470.06368      9.2747704      9.2747704      9.2747704     -25563.811     -27040.195     -23264.24      -26386.999    
    261600   9.2753186             64   312.61252     -470.31023      9.2753186      9.2753186      9.2753186     -26493.404     -27104.728     -26796.515     -25578.969    
    261700   9.2757955             64   315.98555     -470.38121      9.2757955      9.2757955      9.2757955     -26777.945     -27776.931     -26006.662     -26550.242    
    261800   9.2762                64   295.82763     -470.15254      9.2762         9.2762         9.2762        -27743.169     -27964.851     -25743.368     -29521.286    
    261900   9.2765313             64   320.7229      -470.35242      9.2765313      9.2765313      9.2765313     -26761.619     -27554.531     -27427.669     -25302.655    
    262000   9.2767891             64   322.14983     -470.34965      9.2767891      9.2767891      9.2767891     -26597.144     -26651.694     -26375.251     -26764.487    
    262100   9.276973              64   294.59046     -470.01061      9.276973       9.276973       9.276973      -27747.266     -28549.296     -26854.579     -27837.924    
    262200   9.2770826             64   323.50505     -470.25991      9.2770826      9.2770826      9.2770826     -27436.082     -26390.348     -27508.937     -28408.962    
    262300   9.2771183             64   298.02883     -470.0359       9.2771183      9.2771183      9.2771183     -26992.622     -26170.771     -27330.91      -27476.187    
    262400   9.2770797             64   322.60742     -470.31071      9.2770797      9.2770797      9.2770797     -27797.478     -25406.186     -29194.601     -28791.648    
    262500   9.2769669             64   315.55706     -470.25861      9.2769669      9.2769669      9.2769669     -27050.27      -27258.16      -27824.826     -26067.823    
    262600   9.2767802             64   313.96143     -470.22342      9.2767802      9.2767802      9.2767802     -27468.154     -25556.629     -26770.791     -30077.043    
    262700   9.27652               64   318.67019     -470.25028      9.27652        9.27652        9.27652       -26379.013     -26522.347     -24755.613     -27859.081    
    262800   9.276187              64   324.72896     -470.36999      9.276187       9.276187       9.276187      -26360.197     -25264.853     -26809.779     -27005.96     
    262900   9.2757814             64   286.95754     -470.06679      9.2757814      9.2757814      9.2757814     -26685.33      -24308.536     -28810.725     -26936.729    
    263000   9.2753041             64   283.91674     -470.00717      9.2753041      9.2753041      9.2753041     -25491.539     -25797.98      -25084.815     -25591.822    
    263100   9.2747562             64   305.78529     -470.17018      9.2747562      9.2747562      9.2747562     -25307.243     -23083.195     -27499.789     -25338.746    
    263200   9.2741385             64   328.25067     -470.37983      9.2741385      9.2741385      9.2741385     -25857.619     -23462.411     -30891.898     -23218.548    
    263300   9.2734521             64   293.50089     -470.11467      9.2734521      9.2734521      9.2734521     -24575.637     -20066.624     -27418.759     -26241.527    
    263400   9.2726981             64   283.67786     -470.05904      9.2726981      9.2726981      9.2726981     -23746.289     -23270.174     -24259.19      -23709.502    
    263500   9.2718777             64   275.59784     -470.07827      9.2718777      9.2718777      9.2718777     -23981.544     -20786.776     -24670.228     -26487.628    
    263600   9.2709917             64   294.88119     -470.20329      9.2709917      9.2709917      9.2709917     -23385.414     -20497.126     -24784.2       -24874.915    
    263700   9.270042              64   273.93568     -470.0461       9.270042       9.270042       9.270042      -21963.714     -17498.872     -22201.354     -26190.918    
    263800   9.2690302             64   317.86151     -470.41468      9.2690302      9.2690302      9.2690302     -22600.356     -18933.689     -24567.909     -24299.47     
    263900   9.2679581             64   285.36084     -470.18326      9.2679581      9.2679581      9.2679581     -21267.34      -18285.736     -21057.485     -24458.798    
    264000   9.2668274             64   284.64444     -470.23452      9.2668274      9.2668274      9.2668274     -19930.032     -15870.98      -20461.414     -23457.704    
    264100   9.2656399             64   275.127       -470.19402      9.2656399      9.2656399      9.2656399     -20124.532     -17833.634     -23276.475     -19263.486    
    264200   9.2643975             64   311.29276     -470.52778      9.2643975      9.2643975      9.2643975     -19601.668     -17807.621     -20160.345     -20837.037    
    264300   9.2631026             64   297.2331      -470.41587      9.2631026      9.2631026      9.2631026     -18440.5       -16959.22      -19269.438     -19092.842    
    264400   9.2617578             64   288.29721     -470.36735      9.2617578      9.2617578      9.2617578     -18785.345     -18182.567     -20450.582     -17722.887    
    264500   9.2603652             64   287.29301     -470.4079       9.2603652      9.2603652      9.2603652     -16572.577     -16939.427     -17140.914     -15637.389    
    264600   9.258927              64   271.0913      -470.25472      9.258927       9.258927       9.258927      -15096.745     -15494.04      -15892.932     -13903.263    
    264700   9.2574461             64   282.48458     -470.37811      9.2574461      9.2574461      9.2574461     -15589.467     -15860.635     -18714.701     -12193.065    
    264800   9.2559251             64   297.53623     -470.49504      9.2559251      9.2559251      9.2559251     -14004.28      -13803.465     -14939.774     -13269.6      
    264900   9.2543666             64   295.6688      -470.48222      9.2543666      9.2543666      9.2543666     -12181.837     -8222.1321     -16799.276     -11524.103    
    265000   9.2527736             64   275.23271     -470.3779       9.2527736      9.2527736      9.2527736     -12029.495     -9804.0789     -15618.174     -10666.231    
    265100   9.2511486             64   295.81859     -470.58328      9.2511486      9.2511486      9.2511486     -11492.08      -9628.0047     -11941.526     -12906.709    
    265200   9.2494947             64   252.54728     -470.16088      9.2494947      9.2494947      9.2494947     -8372.9983     -5867.9971     -11970.565     -7280.4332    
    265300   9.2478152             64   264.01818     -470.29736      9.2478152      9.2478152      9.2478152     -8460.6777     -6208.763      -10170.896     -9002.374     
    265400   9.2461132             64   305.56915     -470.60549      9.2461132      9.2461132      9.2461132     -8086.5053     -5820.8929     -6661.1611     -11777.462    
    265500   9.2443921             64   293.48552     -470.4803       9.2443921      9.2443921      9.2443921     -6696.7177     -3054.3134     -10340.518     -6695.3217    
    265600   9.2426549             64   241.6644      -470.1416       9.2426549      9.2426549      9.2426549     -4731.106      -3872.6053     -5394.595      -4926.1178    
    265700   9.2409045             64   273.10312     -470.40781      9.2409045      9.2409045      9.2409045     -4069.1718     -2816.9212     -2305.5986     -7084.9956    
    265800   9.2391438             64   279.07967     -470.56874      9.2391438      9.2391438      9.2391438     -3388.2795     -3392.4867     -4056.7382     -2715.6138    
    265900   9.237376              64   270.29763     -470.45158      9.237376       9.237376       9.237376      -1594.1129     -3285.0504     -3419.6052      1922.3169    
    266000   9.235604              64   304.70671     -470.69159      9.235604       9.235604       9.235604      -592.74212     -2017.6641      536.46807     -297.03036    
    266100   9.2338318             64   281.20052     -470.47129      9.2338318      9.2338318      9.2338318     -273.30289      683.75207     -785.29513     -718.36562    
    266200   9.2320624             64   256.73851     -470.24522      9.2320624      9.2320624      9.2320624      3121.4106      991.73865      1889.4787      6483.0145    
    266300   9.2302995             64   267.58561     -470.379        9.2302995      9.2302995      9.2302995      3897.565       2219.1985      4909.7188      4563.7777    
    266400   9.2285462             64   277.81276     -470.51958      9.2285462      9.2285462      9.2285462      3439.8506      3404.0861      4564.5761      2350.8897    
    266500   9.2268056             64   268.21644     -470.37211      9.2268056      9.2268056      9.2268056      5676.708       5670.6614      4968.7447      6390.7179    
    266600   9.225081              64   282.84041     -470.50522      9.225081       9.225081       9.225081       7168.4505      7455.5281      8361.1818      5688.6417    
    266700   9.223376              64   281.73095     -470.47292      9.223376       9.223376       9.223376       7881.8269      8275.841       4860.1437      10509.496    
    266800   9.2216936             64   303.12677     -470.67048      9.2216936      9.2216936      9.2216936      9077.2432      11865.877      7885.1439      7480.7086    
    266900   9.220037              64   290.93883     -470.52163      9.220037       9.220037       9.220037       11184.786      14881.956      9488.1297      9184.2723    
    267000   9.2184094             64   268.95509     -470.30918      9.2184094      9.2184094      9.2184094      10747.87       13754.607      9798.1017      8690.9015    
    267100   9.2168134             64   268.97851     -470.27057      9.2168134      9.2168134      9.2168134      13334.852      16786.428      12590.979      10627.148    
    267200   9.2152527             64   262.67177     -470.25613      9.2152527      9.2152527      9.2152527      15002.275      20973.866      14962.701      9070.2599    
    267300   9.2137305             64   295.18967     -470.512        9.2137305      9.2137305      9.2137305      14370.862      17084.91       13438.714      12588.962    
    267400   9.2122494             64   293.83327     -470.55639      9.2122494      9.2122494      9.2122494      15619.866      18222.514      13967.971      14669.114    
    267500   9.2108119             64   282.85868     -470.48277      9.2108119      9.2108119      9.2108119      17551.065      20522.533      15869.537      16261.126    
    267600   9.2094209             64   280.92013     -470.46555      9.2094209      9.2094209      9.2094209      18388.154      20373.84       16221.65       18568.973    
    267700   9.2080785             64   276.84237     -470.4577       9.2080785      9.2080785      9.2080785      19214.512      19142.221      20985.654      17515.66     
    267800   9.2067868             64   283.95008     -470.52391      9.2067868      9.2067868      9.2067868      20194.659      18780.719      21930.384      19872.874    
    267900   9.2055483             64   243.63231     -470.20757      9.2055483      9.2055483      9.2055483      21159.808      20986.108      23681.604      18811.713    
    268000   9.2043655             64   286.04794     -470.52945      9.2043655      9.2043655      9.2043655      20911.456      19446.816      22018.571      21268.981    
    268100   9.2032404             64   264.0709      -470.32968      9.2032404      9.2032404      9.2032404      22063.558      22693.009      23562.798      19934.868    
    268200   9.2021758             64   301.41072     -470.53903      9.2021758      9.2021758      9.2021758      21749.736      21979.881      22775.855      20493.472    
    268300   9.2011739             64   280.24174     -470.34143      9.2011739      9.2011739      9.2011739      23709.632      26831.911      20614.321      23682.662    
    268400   9.2002369             64   315.35373     -470.55691      9.2002369      9.2002369      9.2002369      24371.516      25782.893      23464.98       23866.676    
    268500   9.199367              64   335.87453     -470.69058      9.199367       9.199367       9.199367       23635.414      26432.845      21551.557      22921.838    
    268600   9.1985657             64   306.7778      -470.37545      9.1985657      9.1985657      9.1985657      26587.972      30442.236      25969.671      23352.01     
    268700   9.1978348             64   309.39996     -470.38149      9.1978348      9.1978348      9.1978348      26428.546      29445.017      26301.577      23539.043    
    268800   9.1971758             64   299.4711      -470.26126      9.1971758      9.1971758      9.1971758      26730.04       32979.651      25851.856      21358.611    
    268900   9.1965899             64   349.22331     -470.68045      9.1965899      9.1965899      9.1965899      27129.955      29551.68       25454.386      26383.798    
    269000   9.1960784             64   322.45916     -470.48088      9.1960784      9.1960784      9.1960784      27447.052      32447.255      23104.107      26789.795    
    269100   9.1956419             64   294.30729     -470.22163      9.1956419      9.1956419      9.1956419      28811.779      30061.376      28322.48       28051.482    
    269200   9.1952817             64   275.11231     -470.07508      9.1952817      9.1952817      9.1952817      29846.591      33171.135      26538.665      29829.973    
    269300   9.1949983             64   310.09991     -470.37947      9.1949983      9.1949983      9.1949983      27930.656      27577.01       28899.273      27315.684    
    269400   9.1947918             64   284.665       -470.22447      9.1947918      9.1947918      9.1947918      28337.948      29405.799      27247.401      28360.644    
    269500   9.1946627             64   300.65429     -470.34989      9.1946627      9.1946627      9.1946627      28812.328      27615.676      31684.829      27136.479    
    269600   9.194611              64   292.22747     -470.298        9.194611       9.194611       9.194611       28858.245      27339.338      31016.406      28218.992    
    269700   9.1946368             64   307.80787     -470.34177      9.1946368      9.1946368      9.1946368      28914.116      26668.145      28290.099      31784.104    
    269800   9.1947403             64   295.59233     -470.19182      9.1947403      9.1947403      9.1947403      29878.594      26561.056      31916.161      31158.566    
    269900   9.1949218             64   278.82265     -470.02873      9.1949218      9.1949218      9.1949218      28294.64       27766.794      26959.606      30157.521    
    270000   9.1951805             64   274.38432     -470.00964      9.1951805      9.1951805      9.1951805      28510.346      27233.863      29993.037      28304.136    
    270100   9.1955166             64   321.5824      -470.31087      9.1955166      9.1955166      9.1955166      28509.826      30034.033      29492.129      26003.316    
    270200   9.1959299             64   282.61367     -469.93001      9.1959299      9.1959299      9.1959299      28579.335      29270.053      32007.146      24460.806    
    270300   9.1964196             64   316.19929     -470.06113      9.1964196      9.1964196      9.1964196      28495.095      31701.898      24032.642      29750.747    
    270400   9.1969854             64   317.38973     -470.09725      9.1969854      9.1969854      9.1969854      28846.12       33778.538      26078.091      26681.73     
    270500   9.1976261             64   317.90591     -470.14592      9.1976261      9.1976261      9.1976261      27848.896      31041.587      27054.949      25450.151    
    270600   9.1983403             64   329.947       -470.26227      9.1983403      9.1983403      9.1983403      27021.277      30628.602      25393.148      25042.081    
    270700   9.1991264             64   292.7758      -469.91777      9.1991264      9.1991264      9.1991264      27621.101      30199.775      24762.144      27901.383    
    270800   9.1999832             64   318.48008     -470.09189      9.1999832      9.1999832      9.1999832      27038.461      31446.594      26956.456      22712.333    
    270900   9.2009095             64   340.0437      -470.23655      9.2009095      9.2009095      9.2009095      24242.128      27830.732      21883.871      23011.78     
    271000   9.201903              64   290.17455     -469.8688       9.201903       9.201903       9.201903       25265.64       28376.222      21640.007      25780.69     
    271100   9.2029618             64   302.89709     -470.02437      9.2029618      9.2029618      9.2029618      24147.53       27896.313      22891.903      21654.374    
    271200   9.2040842             64   281.72835     -469.84905      9.2040842      9.2040842      9.2040842      24450.137      27373.874      25845.578      20130.959    
    271300   9.2052677             64   305.33826     -470.10453      9.2052677      9.2052677      9.2052677      23052.396      26033.109      24877.859      18246.219    
    271400   9.20651               64   309.19378     -470.13573      9.20651        9.20651        9.20651        21768.482      26410.177      22297.29       16597.979    
    271500   9.2078087             64   352.36127     -470.56726      9.2078087      9.2078087      9.2078087      19021.079      16923.272      23213.346      16926.62     
    271600   9.2091607             64   325.45252     -470.43234      9.2091607      9.2091607      9.2091607      18051.658      18947.766      19316.248      15890.96     
    271700   9.2105633             64   278.46924     -469.95656      9.2105633      9.2105633      9.2105633      18659.709      20710.422      17771.658      17497.047    
    271800   9.2120144             64   297.34337     -470.06501      9.2120144      9.2120144      9.2120144      17734.41       21025.107      16547.777      15630.346    
    271900   9.2135115             64   318.7374      -470.31646      9.2135115      9.2135115      9.2135115      16409.805      15667.538      18446.868      15115.009    
    272000   9.2150513             64   266.03797     -469.99749      9.2150513      9.2150513      9.2150513      14574.916      12428.15       18063.532      13233.066    
    272100   9.21663               64   284.57972     -470.19255      9.21663        9.21663        9.21663        14251.109      15392.328      14650.528      12710.471    
    272200   9.2182445             64   289.26002     -470.19795      9.2182445      9.2182445      9.2182445      12780.962      11424.842      15815.954      11102.091    
    272300   9.219892              64   275.73556     -470.1159       9.219892       9.219892       9.219892       10852.436      10521.9        10438.533      11596.874    
    272400   9.2215693             64   314.18449     -470.46536      9.2215693      9.2215693      9.2215693      9569.5647      10755.883      9923.1223      8029.6884    
    272500   9.2232734             64   318.50073     -470.41795      9.2232734      9.2232734      9.2232734      9329.8729      9367.2755      9758.3387      8864.0044    
    272600   9.2250017             64   329.8319      -470.49321      9.2250017      9.2250017      9.2250017      7268.0242      5811.712       7020.3524      8972.0081    
    272700   9.2267511             64   291.26869     -470.10373      9.2267511      9.2267511      9.2267511      6861.1799      4650.619       11359.924      4572.9971    
    272800   9.2285185             64   305.39248     -470.18967      9.2285185      9.2285185      9.2285185      6200.4744      4529.997       7239.7261      6831.7001    
    272900   9.2303008             64   304.50813     -470.13106      9.2303008      9.2303008      9.2303008      4675.5769      1045.6435      8760.6611      4220.4262    
    273000   9.232095              64   311.43595     -470.22969      9.232095       9.232095       9.232095       2440.5225      1801.8376      6573.8216     -1054.0918    
    273100   9.2338978             64   296.36687     -470.00421      9.2338978      9.2338978      9.2338978      1738.0933     -2108.4391      4628.181       2694.5381    
    273200   9.2357056             64   285.43855     -469.91008      9.2357056      9.2357056      9.2357056      1851.2701      4651.2548      1232.7497     -330.19425    
    273300   9.2375157             64   308.40127     -470.14241      9.2375157      9.2375157      9.2375157     -858.14666      1093.5376      1554.4886     -5222.4661    
    273400   9.2393246             64   332.29434     -470.33069      9.2393246      9.2393246      9.2393246     -2142.4435     -3269.8499      53.806658     -3211.2871    
    273500   9.2411289             64   336.16981     -470.40759      9.2411289      9.2411289      9.2411289     -3195.8171     -1580.1626     -3143.6245     -4863.6643    
    273600   9.2429252             64   318.33719     -470.16722      9.2429252      9.2429252      9.2429252     -4402.6975     -3407.0541     -3004.7284     -6796.3099    
    273700   9.2447106             64   314.58689     -470.16732      9.2447106      9.2447106      9.2447106     -6187.4296     -2620.6761     -7665.5591     -8276.0536    
    273800   9.2464812             64   265.74613     -469.84452      9.2464812      9.2464812      9.2464812     -5963.2236     -2257.8563     -8085.1174     -7546.6971    
    273900   9.2482333             64   286.31093     -469.95532      9.2482333      9.2482333      9.2482333     -9897.5461     -8288.5096     -10774.59      -10629.539    
    274000   9.2499619             64   307.39792     -470.2177       9.2499619      9.2499619      9.2499619     -9418.1941     -8283.9102     -10283.345     -9687.3272    
    274100   9.2516659             64   292.65777     -470.09861      9.2516659      9.2516659      9.2516659     -8969.9836     -10207.969     -8619.0262     -8082.9558    
    274200   9.253342              64   315.05822     -470.34089      9.253342       9.253342       9.253342      -11769.608     -14443.133     -9008.8469     -11856.845    
    274300   9.2549869             64   301.50982     -470.18336      9.2549869      9.2549869      9.2549869     -12763.415     -15871.857     -9088.8433     -13329.543    
    274400   9.2565979             64   316.63741     -470.35271      9.2565979      9.2565979      9.2565979     -13129.59      -13268.729     -11408.831     -14711.21     
    274500   9.2581717             64   299.19191     -470.21206      9.2581717      9.2581717      9.2581717     -14828.354     -11974.425     -14006.775     -18503.861    
    274600   9.2597054             64   306.59944     -470.30864      9.2597054      9.2597054      9.2597054     -16590.387     -15468.088     -14939.35      -19363.724    
    274700   9.2611958             64   331.55807     -470.48855      9.2611958      9.2611958      9.2611958     -17682.553     -17288.204     -17295.469     -18463.987    
    274800   9.2626403             64   295.14847     -470.1376       9.2626403      9.2626403      9.2626403     -18084.494     -14000.075     -16088.778     -24164.629    
    274900   9.2640365             64   312.89181     -470.22254      9.2640365      9.2640365      9.2640365     -18244.552     -17561.621     -15522.316     -21649.72     
    275000   9.2653825             64   311.85381     -470.20625      9.2653825      9.2653825      9.2653825     -19104.042     -19328.344     -17310.816     -20672.967    
    275100   9.2666758             64   284.01148     -469.90036      9.2666758      9.2666758      9.2666758     -20324.237     -20508.949     -17359.709     -23104.054    
    275200   9.2679139             64   332.24923     -470.30654      9.2679139      9.2679139      9.2679139     -21339.389     -22890.779     -18300.226     -22827.16     
